Candidate,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Expenditure Type,Amount,Purpose,Election Type,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment
"Hamman, Jane   L",05/15/2020 to 06/15/2020,C5,05/18/2020,Vote View Candidates Online,,,,111 Unknown,Ripoff,CA,91709,,2,20.0,CONTRIBUTION TO ACCESS VOTEBUILDER,PM,,,,Web page of All Candidates who Filed,Web Entry for Jane Hamman for SD 38,"Campaign Color Photo of Candidate with Republican designation, campaign address, campaign general information and statement",
"Hamman, Jane   L",05/15/2020 to 06/15/2020,C5,06/15/2020,"Oro Fino Chapter, NSDAR",,,,P O Box 843,Helena,MT,59624,,2,407.0,Distribute ending balance in primary campaign fund ,PM,,,,Local charitable organization serving the area from which the contributions were received,Check # 1009,Close account in accordance with CPP guidance for candidates,
"Hamman, Jane   L",05/15/2020 to 06/15/2020,C5,05/27/2020,Boulder Monitor Newspaper,,,,P O Box 66,Jefferson City,MT,59632,,2,31.5,"2 x 1.5 "" display ad",PM,,,,Weekly newspaper ,Ad ran May 27,"Candidate color photo, name, theme, treasurer, address, color R elephant and Working Together to Build a Stronger Montana ",
"Hamman, Jane   L",05/15/2020 to 06/15/2020,C5,06/15/2020,Rivera Marketing Strategies,,,,P O Box 1604,"Helena, ",MT,59624,,2,95.0,Marketing Consultation,PM,,,,Facebook for campaign outreach,Preliminary marketing outline,Tools for a successful campaign,
"Hamman, Jane   L",04/16/2020 to 05/14/2020,C5,05/14/2020,Butte Weekly,,,,P O Box 4898,Butte,MT,59702,,2,120.0,Campaign Ads 4 weeks,PM,,,,Butte Weekly newspaper,"Once per week April 29, May 6, May 13, May 20 about 2"" x2 3/8""","Candidate Info:  name, SD 38, Jobs, Families & Communities, treasurer, elephant and photo in color, treasurer, mailing address, email and Facebook page",
"Hamman, Jane   L",04/16/2020 to 05/14/2020,C5,05/13/2020,Boulder Monitor,,,,P O Box 66,Boulder,MT,59632,,2,126.0,Weekly Newspaper 4 Ads ,PM,,,,Weekly Newspaper,"4 ads: April 28, May 5, May 12, May 19 size 2"" X 1.5""","Candidate Info:  name, SD 38, Jobs, Families & Communities, treasurer, elephant and photo in color, treasurer, mailing address, email and Facebook page",
"Hamman, Jane   L",04/16/2020 to 05/14/2020,C5,05/06/2020,Whitehall Ledger,,,,P O Box 1169,Whitehall,MT,59759,,2,123.0,4 Campaign ads in weekly newspaper,PM,,,,weekly newspaper ,"4"" Display Ad April 29, May 6, May 13, May 20","Candidate Info:  name, SD 38, Jobs, Families & Communities, treasurer, elephant and photo in color, treasurer, mailing address, email and Facebook page",
"Hamman, Jane   L",04/16/2020 to 05/14/2020,C5,03/10/2021,,Lynora,L,Rogstad,P O Box 306,Jefferson City,MT,59634,,2,338.96,STAMPS  for Thank you Cards and contribution letters; travel for taking down large Campaign signs and small yard signs.,PM,,,,"22 Thank you cards and letters; Large signs in Montana City, East Helena, Clancy, Jefferson City, Boulder, Whitehall, Butte; ","22 mailings; 8 stops with post extractors, wire cutters, etc for large signs installed with rebar and wood frames; 50 stops on side roads for small signs including Forest Park, Blue Sky, Gruber, Pinecrest, Clancy, Jefferson City, Butte,, highway 2. ",Printed Campaign Signs mounted on rebar and wood stakes were taken down.,
"Hamman, Jane   L",03/16/2020 to 04/15/2020,C5,04/04/2020,Power Townsend,,,,1387 East Custer Ave,Helena,MT,59601,,2,151.92,Survey stakes for signs,PM,,,,,,,
"Hamman, Jane   L",03/16/2020 to 04/15/2020,C5,03/30/2020,Republican Signs,,,,2251 Dick George Road,Cave Junction,OR,97523,,2,781.0,"200 yard signs 18""x24"" (12) 32""x48"" large signs",PM,,,,,,,
"Hamman, Jane   L",03/16/2020 to 04/15/2020,C5,04/01/2020,Helena Design & Print,,,Helena Design & Print,1530 Cedar St Suite C,Helena ,MT,59601,,2,69.0,Car Magnet sign and 2 banners,PM,,,,,"2 car magnets & 1 banner 30"" X 30"" and 1 banner 22"" x 20""  with candidate information ","Candidate logo, name, SD 38, Jobs, Families & Communities, R. elephant, treasurer, mailing address and email address. ",
"Hamman, Jane   L",01/29/2020 to 03/15/2020,C5,02/04/2020,Madison Valley Bank,,,Madison Valley Bank,9 Bankers Lane,Clancy,MT,59634,,2,34.45,Charge for Checks,PM,,,,,,,
"Hamman, Jane   L",01/29/2020 to 03/15/2020,C5,02/07/2020,Helena Copy Center,,,,1530 Cedar St.,Helena,MT,59601,,2,20.0,Letterhead paper,PM,,,,,2 reams,Campaign paper,
"Hamman, Jane   L",01/29/2020 to 03/15/2020,C5,03/11/2020,Helena Copy Center,,,,1530 Cedar St.,Helena,MT,59601,,2,139.0,Campaign cards; Campaign door hangers,PM,,,,,500 cards; 500 door hangers,Campaign handouts,
"Hamman, Jane   L",01/29/2020 to 03/15/2020,C5,02/14/2020,Helena Copy Center,,,,1530 Cedar St.,Helena,MT,59601,,2,80.0,BUSINESS CARDS ( 1000 cards ),PM,,,,,,Campaign Business Cards,
"Hamman, Jane   L",01/29/2020 to 03/15/2020,C5,03/10/2020,United States Postal Service,,,,2 N Main St,Clancy,MT,59634,,2,55.0,Stamps for Letters,PM,,,,,100 stamps,Campaign letters and thank you cards,
"Hamman, Jane   L",01/29/2020 to 03/15/2020,C5,03/05/2020,,Jane,L,Hamman,PO Box 164,Clancy,MT,59634,,2,38.17,Dolly Parton Stampede Campaign Hat,PM,,,,,,,
"Merrill, Laura  M.",11/02/2020 to 11/04/2020,C7E,11/02/20,Bitterroot Star,,,,P.O. Box 8,Stevensville,MT,59870,,All Other Expenditures,867.0,"Ad- Picture of Candidate along with Bullet Points on issues.  Ad runs from 10-7 through 10-28-20 and includes a Front Page patch, and 1/8 page",General,,,,,,,
"Merrill, Laura  M.",10/16/2020 to 11/15/2020,C5,10/20/2020,Actblue Montana,,,,P.O. Box 441146,Somerville,MA,2144,,2,3.96,"Act Blue Fee for $100 donation by Lisa Lilienthal, reported in C7",GN,,,,,,,
"Merrill, Laura  M.",10/16/2020 to 11/15/2020,C5,10/26/2020,Actblue Montana,,,,P.O. Box 441146,Somerville,MA,2144,,2,0.99,Act Blue Fee for $25 donation from Rob Johnson,GN,,,,,,,
"Merrill, Laura  M.",10/16/2020 to 11/15/2020,C5,11/09/2020,,Laura,M,Merrill,2813 Caribou Ln,Stevensville,MT,59870,,2,500.0,Repayment of loan made on 3-18-20,GN,,,,,,,
"Merrill, Laura  M.",10/16/2020 to 11/15/2020,C5,10/29/2020,Actblue Montana,,,,P.O. Box 441146,Somerville,MA,2144,,2,7.11,ActBlue fee for $180 donation by Laura Seydel,GN,,,,,,,
"Merrill, Laura  M.",10/16/2020 to 11/15/2020,C5,10/29/2020,Actblue Montana,,,,P.O. Box 441146,Somerville,MA,2144,,2,7.11,Act Blue Fee for $180 contribution from Phil Langford,GN,,,,,,,
"Merrill, Laura  M.",10/16/2020 to 11/15/2020,C5,11/02/2020,Bitterroot Star,,,,P.O. Box 8,Stevensville,MT,59870,,2,867.0,"Ad- Picture of Candidate along with Bullet Points on issues.  Ad runs from 10-7 through 10-28-20 and includes a Front Page patch, and 1/8 page",GN,,,,,,,
"Merrill, Laura  M.",10/16/2020 to 11/15/2020,C5,10/21/2020,Actblue Montana,,,,P.O. Box 441146,Somerville,MA,2144,,2,3.96,Act Blue Fee for $100 donation from Frank Machek,GN,,,,,,,
"Merrill, Laura  M.",10/16/2020 to 11/15/2020,C5,11/06/2020,,Nancy,A,Neal,170 BAYBERRY LN,HAMILTON,MT,59840,,2,276.95,Bookkeeping & Compliance record keeping,GN,,,,,,,
"Merrill, Laura  M.",09/15/2020 to 10/15/2020,C5,09/19/2020,Actblue Montana,,,,P.O. Box 441146,Somerville,MA,2144,,2,0.4,Act Blue Fee for $10 contribution from Linda Pietarinen,GN,,,,,,,
"Merrill, Laura  M.",09/15/2020 to 10/15/2020,C5,10/15/2020,Allegra,,,,1151 N First St ,Hamilton ,MT,59840,,2,69.67,"100 Letters for mass mailing, 120 Return Address Labels",GN,,,,,,,
"Merrill, Laura  M.",09/15/2020 to 10/15/2020,C5,09/30/2020,Bitterroot Star,,,,P.O. Box 8,Stevensville,MT,59870,,2,977.3,"1/8 page color ad with picture and slogans as to position on issues,  Ad runs every Wednesday from 9-2-20 through 9-30-20",GN,,,,,,,
"Merrill, Laura  M.",09/15/2020 to 10/15/2020,C5,10/01/2020,Allegra,,,,1151 N First St ,Hamilton ,MT,59840,,2,524.34,"Letters for mass mailing, give a bio of candidate and position on issues relevant to County,State.",GN,,,,,,,
"Merrill, Laura  M.",09/15/2020 to 10/15/2020,C5,10/05/2020,Ravalli Republic,,,,232 W. Main St.,Hamilton,MT,59840,,2,1132.8,"Three front page ads for each Sunday and the Political Guide (print and digital), up to the election.  Content is picture/bio of Cand. & positions.",GN,,,,,,,
"Merrill, Laura  M.",09/15/2020 to 10/15/2020,C5,09/23/2020,USPO,,,,150 N 4th St,Hamilton,MT,59840,,2,440.0,Postage for mass mailing of letter describing position on issues.,GN,,,,,,,
"Merrill, Laura  M.",09/15/2020 to 10/15/2020,C5,10/01/2020,Actblue Montana,,,,P.O. Box 441146,Somerville,MA,2144,,2,0.8,Act Blue fee for $20 donation from Phillip Iglitz,GN,,,,,,,
"Merrill, Laura  M.",09/15/2020 to 10/15/2020,C5,09/24/2020,Valley Drug & Variety,,,,301 Main Street,Stevensville,MT,59870,,2,22.9,"Envelopes for mass mailing of Campaign letter, describing stance on issues.",GN,,,,,,,
"Merrill, Laura  M.",09/15/2020 to 10/15/2020,C5,09/24/2020,Walgreens,,,,901 N. 1st St,Hamilton,MT,59840,,2,17.91,Envelopes for mass mailing of letter describing position on issues,GN,,,,,,,
"Merrill, Laura  M.",09/15/2020 to 10/15/2020,C5,09/29/2020,Actblue Montana,,,,P.O. Box 441146,Somerville,MA,2144,,2,3.96,Act Blue Fee for $100 donation by Diane Benyus,GN,,,,,,,
"Merrill, Laura  M.",09/15/2020 to 10/15/2020,C5,09/28/2020,Valley Drug & Variety,,,,301 Main Street,Stevensville,MT,59870,,2,11.45,Envelopes for mailing of letter stating Bio and position on issues.,GN,,,,,,,
"Merrill, Laura  M.",09/15/2020 to 10/15/2020,C5,09/28/2020,USPO,,,,701 Main Street,"Stevensville,",MT,59870,,2,165.0,Postage for mass mailing of letter with Bio and position on issues,GN,,,,,,,
"Merrill, Laura  M.",09/15/2020 to 10/15/2020,C5,10/09/2020,The Paper Clip,,,,228 W Main St,Hamilton,MT,59840,,2,24.94,printing letters for mass mailing with picture/bio of candidate and positions on issues,GN,,,,,,,
"Merrill, Laura  M.",09/15/2020 to 10/15/2020,C5,10/05/2020,Actblue Montana,,,,P.O. Box 441146,Somerville,MA,2144,,2,0.99,Act Blue Fee for $25 donation from Judy Klein,GN,,,,,,,
"Merrill, Laura  M.",09/15/2020 to 10/15/2020,C5,09/16/2020,Actblue Montana,,,,P.O. Box 441146,Somerville,MA,2144,,2,1.98,Act Blue for $50 donation from Judith Reynolds,GN,,,,,,,
"Merrill, Laura  M.",09/15/2020 to 10/15/2020,C5,09/26/2020,Actblue Montana,,,,P.O. Box 441146,Somerville,MA,2144,,2,7.11,Act Blue Fee for $180 donation from Monica Tranel,GN,,,,,,,
"Merrill, Laura  M.",09/15/2020 to 10/15/2020,C5,09/26/2020,Actblue Montana,,,,P.O. Box 441146,Somerville,MA,2144,,2,1.98,Act Blue Fee for 50.00 donation from Laura Hunt,GN,,,,,,,
"Merrill, Laura  M.",09/15/2020 to 10/15/2020,C5,10/10/2020,Actblue Montana,,,,P.O. Box 441146,Somerville,MA,2144,,2,5.94,Act Blue Fee for $150 donation from Janet Kinneberg,GN,,,,,,,
"Merrill, Laura  M.",08/15/2020 to 09/14/2020,C5,08/20/2020,The Paper Clip,,,,228 W Main St,Hamilton,MT,59840,,2,54.95,Ink and office supplies,GN,,,,,,,
"Merrill, Laura  M.",08/15/2020 to 09/14/2020,C5,09/28/2020,USPO,,,,701 Main Street,"Stevensville,",MT,59870,,2,46.0,Box Rental ,GN,,,,,,,
"Merrill, Laura  M.",08/15/2020 to 09/14/2020,C5,08/15/2020,Actblue Montana,,,,P.O. Box 441146,Somerville,MA,2144,,2,4.94,"Act Blue Fee Donation for Bull, Slocum",GN,,,,,,,
"Merrill, Laura  M.",08/15/2020 to 09/14/2020,C5,09/17/2020,Bitterroot Star,,,,P.O. Box 8,Stevensville,MT,59870,,2,262.2,"1/8 page color ad with picture and slogans as to position on issues, runs weekly every Wednesday from 8-12 thru 8-26.",GN,,,,,,,
"Merrill, Laura  M.",08/15/2020 to 09/14/2020,C5,09/06/2020,Staples,,,,2230 N Reserve st #300,Missoula,MT,59808,,2,29.98,"One ream of printer paper and a box of printer ink, used for accounting purposes.",GN,,,,,,,
"Merrill, Laura  M.",08/15/2020 to 09/14/2020,C5,09/10/2020,Ravalli Republic,,,,232 W. Main St.,Hamilton,MT,59840,,2,500.0,Down payment on Ads to run Sunday/Wednesday through September. Content is bio/picture of Cand and position on issues.,GN,,,,,,,
"Merrill, Laura  M.",08/15/2020 to 09/14/2020,C5,09/10/2020,USPO,,,,150 N 4th St,Hamilton,MT,59840,,2,110.0,stamps for post cards,GN,,,,,,,
"Merrill, Laura  M.",08/15/2020 to 09/14/2020,C5,09/09/2020,Post A Gram,,,,315 N. 1st St.,Hamilton,MT,59840,,2,175.0,"2,500 Postcards.  5x7 with picture of Candidate and short Bio and positions on issues facing Ravalli County",GN,,,,,,,
"Merrill, Laura  M.",08/15/2020 to 09/14/2020,C5,09/13/2020,Actblue Montana,,,,P.O. Box 441146,Somerville,MA,2144,,2,9.09,Act Blue Fee for Donations for Beki Brandborg & Helen Welborn,GN,,,,,,,
"Merrill, Laura  M.",08/15/2020 to 09/14/2020,C5,09/05/2020,Actblue Montana,,,,P.O. Box 441146,Somerville,MA,2144,,2,1.98,ActBlue Fee for donation McKibbin,GN,,,,,,,
"Merrill, Laura  M.",08/15/2020 to 09/14/2020,C5,08/23/2020,Actblue Montana,,,,P.O. Box 441146,Somerville,MA,2144,,2,12.84,"Act Blue Fee for Donations, Corn, Tucker, Peters",GN,,,,,,,
"Merrill, Laura  M.",08/15/2020 to 09/14/2020,C5,09/04/2020,Actblue Montana,,,,P.O. Box 441146,Somerville,MA,2144,,2,18.17,"Act Blue Fee for Donation: Severson, Welborn, Maus",GN,,,,,,,
"Merrill, Laura  M.",08/15/2020 to 09/14/2020,C5,08/30/2020,Actblue Montana,,,,P.O. Box 441146,Somerville,MA,2144,,2,7.11,Act Blue Fee for $180 donation for Archie Welborne,GN,,,,,,,
"Merrill, Laura  M.",08/15/2020 to 09/14/2020,C5,09/10/2020,Mine Shaft ,,,,2nd Street,Hamilton,MT,59840,,2,67.85,"Pasty's, cookies for Flash Parade in Florence",GN,,,,,,,
"Merrill, Laura  M.",08/15/2020 to 09/14/2020,C5,08/21/2020,USPO,,,,701 Main Street,"Stevensville,",MT,59870,,2,550.0,Stamps for post cards and Thank You notes,GN,,,,,,,
"Merrill, Laura  M.",07/16/2020 to 08/14/2020,C5,08/25/2020,Actblue Montana,,,,P.O. Box 441146,Somerville,MA,2144,,2,3.16,Fee for donation,GN,,,,,,,
"Merrill, Laura  M.",07/16/2020 to 08/14/2020,C5,07/16/2020,Stevensville Country Store,,,,3673 Eastside Hwy,Stevensville,MT,59870,,2,97.36,t-posts and post driver for sign installation,GN,,,,,,,
"Merrill, Laura  M.",07/16/2020 to 08/14/2020,C5,08/04/2020,Bitterroot Star,,,,P.O. Box 8,Stevensville,MT,59870,,2,262.2,"Advertising in Newspaper, 8-5 and 8-12.  Ad featured Picture of Candidate, Logo, website and email address.  Ad was promoting Campaign",GN,,,,,,,
"Merrill, Laura  M.",06/16/2020 to 07/15/2020,C5,06/29/2020,Actblue Montana,,,,P.O. Box 441146,Somerville,MA,2144,,2,1.98,ACTBLUE DONATION CHK Fee,GN,,,,,,,
"Merrill, Laura  M.",05/16/2020 to 06/15/2020,C5,06/08/2020,First Security Bank,,,First Security Bank,100 W. Main St.,Hamilton,MT,59840,,2,4458.19,Transfer of Primary funds to General Fund,PM,,,,,,,
"Merrill, Laura  M.",05/16/2020 to 06/15/2020,C5,05/23/2020,Allegra,,,,1151 N First St ,Hamilton ,MT,59840,,2,1069.44,"26 3X4 highway signs, Montana for Merrill",GN,,,,,,,
"Merrill, Laura  M.",05/16/2020 to 06/15/2020,C5,05/18/2020,Allegra,,,,1151 N First St ,Hamilton ,MT,59840,,2,21.6,"Name Badge, Contour Shape of Montana:  Laura Merrill",GN,,,,,,,
"Merrill, Laura  M.",05/16/2020 to 06/15/2020,C5,05/23/2020,Allegra,,,,1151 N First St ,Hamilton ,MT,59840,,2,2980.79,"500 yard signs, Merrill for MT",GN,,,,,,,
"Merrill, Laura  M.",05/16/2020 to 06/15/2020,C5,06/09/2020,Bitterroot Star,,,,P.O. Box 8,Stevensville,MT,59870,,2,125.0,"AD, Primary Election tab 1/8 pg. color",GN,,,,,,,
"Merrill, Laura  M.",04/16/2020 to 05/15/2020,C5,05/03/2020,Actblue Montana,,,,P.O. Box 441146,Somerville,MA,2144,,2,21.33,Fee for three donations made through ActBlue Montana.  Two of the donations were made on 4-28-20 and one was made on 5-1-20,PM,,,,,,,
"Merrill, Laura  M.",04/16/2020 to 05/15/2020,C5,05/12/2020,Allegra,,,,1151 N First St ,Hamilton ,MT,59840,,2,84.51,"Business cards, 1,000",PM,,,,,,,
"Merrill, Laura  M.",03/16/2020 to 04/15/2020,C5,04/23/2020,First Security Bank,,,,100 W. Main St,Hamilton,MT,59840,,2,14.95,Endorsement stamp,PM,,,,,,,
"Merrill, Laura  M.",03/16/2020 to 04/15/2020,C5,04/23/2020,Paper Clip,,,,228 W Main St.,Hamilton,MT,59840,,2,20.75,Office Supplies needed to keep Campaign paperwork organized,PM,,,,,,,
"Merrill, Laura  M.",03/16/2020 to 04/15/2020,C5,03/19/2020,The Paper Clip,,,,228 W Main St,Hamilton,MT,59840,,2,8.95,"Expanding File to store copies of deposits, filing's, etc.",PM,,,,,,,
"Merrill, Laura  M.",03/16/2020 to 04/15/2020,C5,04/03/2020,Valley Drug & Variety,,,,301 Main Street,Stevensville,MT,59870,,2,12.99,Thank you cards,PM,,,,,,,
"Merrill, Laura  M.",03/09/2020 to 03/15/2020,C5,03/06/2020,Commissioner of Political Practices,,,,"1209 8th Avenue, Po Box 202041",Helena,MT,59620,,2,15.0,Filing fee for HD87,PM,,,,,,,
"Merrill, Laura  M.",03/09/2020 to 03/15/2020,C5,03/13/2020,EIN-Forms-Gov,,,,501 NE Hood Ave Ste 240,Gresham,OH,97030,,2,247.0,EIN Registration,PM,,,,,,,
"Merrill, Laura  M.",03/09/2020 to 03/15/2020,C5,03/09/2020,Ravalli County Board of Elections,,,,215 South 4th Street,Hamilton,MT,59840,,2,10.0,Map that shows House District 87,PM,,,,,,,
"Merrill, Laura  M.",03/09/2020 to 03/15/2020,C5,03/12/2020,USPO,,,,701 Main Street,"Stevensville,",MT,59870,,2,22.0,Stamps for Thank you notes to donors,PM,,,,,,,
"Merrill, Laura  M.",03/09/2020 to 03/15/2020,C5,03/11/2020,Robbins Hallmark Shop,,,,209 West Main,Hamilton,MT,59840,,2,37.98,Stationary & Envelope for Thank you notes,PM,,,,,,,
"Merrill, Laura  M.",03/09/2020 to 03/15/2020,C5,03/08/2020,Super 1,,,,Highway 93,Hamlton,MT,59840,,2,161.35,Drinks and snacks for Launch Party held on 3-9-20,PM,,,,,,,
"Regier, Matt",10/15/2020 to 11/20/2020,C5,11/20/2020,Flathead County Republican Central Committee,,,,Box 8865,Kalispell,MT,59904,,2,3803.48,Donation ,GN,,,,,,,
"Regier, Matt",08/16/2020 to 09/15/2020,C5,08/26/2020,,Mallerie,,Stromswold,Box 5315,Billings,MT,59604,,2,180.0,Donation to HD 50 campaign ,GN,,,,,,Donation ,
"Regier, Matt",08/16/2020 to 09/15/2020,C5,09/26/2020,,Braxton,M,Mitchell,P.O. Box 1765,Columbia Falls,MT,59912,,2,180.0,Donation to HD3 campaign ,GN,,,,,,Donation ,
"Regier, Matt",08/16/2020 to 09/15/2020,C5,08/26/2020,,Ed,,Hill,P.O. Box 5,Havre,MT,59501,,2,130.0,Donation to HD 28 campaign ,GN,,,,,,Donation ,
"Regier, Matt",08/16/2020 to 09/15/2020,C5,08/31/2020,Friends Of Chris Friedel,,,,3302 2nd Ave. N.,Billings,MT,59101,,2,100.0,Donation to SD 25 campaign ,GN,,,,,,Donation ,
"Regier, Matt",08/16/2020 to 09/15/2020,C5,09/15/2020,,Glacier,,Bank,490 West Reserve Drive,Kalispell,MT,59901,,2,448.48,Transfer of Primary funds to General,PM,,,,,,,
"Regier, Matt",03/17/2020 to 04/15/2020,C5,04/13/2020,The Political Company,,,,PO Box 81274,Billings ,MT,59108,,2,506.52,"2,156 mailers for HD 4 and SD 2,  split costs with Candidate Glimm.  ",PM,,,,Mailer. ,"2,156 mailers to HD 4 voters","Pro Freedom, less taxes, introducing Matt Regier HD4 and Carl Glimm SD2, quote of Ronald Regan. ",
"Regier, Matt",01/15/2020 to 03/16/2020,C5,01/16/2020,Sectary of State,,,,P.O. Box 202801,Helena,MT,59620,,2,15.0,FILING FEE,PM,,,,,,,
"Buckley, Alice  A",10/29/2020 to 10/30/2020,C7E,10/29/20,Hustle,,,,"343 Sansome St, #600",San Francisco,CA,94104.0,,All Other Expenditures,369.2,Text banking services to reach voters who haven't yet voted ,General,Hustle ,"$369.20 for 1,846 numbers ","Making a plan to vote, ensuring people are making their voice heard and voice counted. Vote for Alice Buckley!  ",,,,
"Buckley, Alice  A",10/29/2020 to 10/30/2020,C7E,10/30/20,Shane Morigeau for State Auditor,,,,PO Box 1733,Missoula,MT,59806.0,,All Other Expenditures,360.0,Contribution to Shane Morigeau General Campaign for State of Montana Auditor,General,N/A,$360.00,,,,,
"Buckley, Alice  A",10/27/2020 to 10/27/2020,C7E,10/27/20,Montana Democratic Legislative Campaign Committee,,,,303 N. Ewing Street,Helena,MT,59601.0,,All Other Expenditures,2500.0,Contribution to the Montana Democratic Legislative Campaign Committee,General,N/A,"$2,500",N/A,,,,
"Buckley, Alice  A",10/26/2020 to 10/26/2020,C7E,10/26/20, Montana Democratic Legislative Campaign Committee,,,,303 N. Ewing Street,Helena,MT,59601.0,,All Other Expenditures,2500.0,Contribution to the Montana Democratic Legislative Campaign Committee,General,"Candidate did not hit the file button on the 10/20/20 C7E before filing another C7E on 10/25/20, so this one is dated 10/26/20 just so it will be on file as this occurring during the C7 and C7E reporting time periods of 10.15.20 to 11.3.20 (db - COPP staff)","$2,500 (occurred on 10.20.20)",,,,,
"Buckley, Alice  A",10/25/2020 to 10/25/2020,C7E,10/25/20,Friends of Raph Graybill,,,,PO Box 2728,Great Falls,MT,59403.0,,All Other Expenditures,360.0,Contribution of $360 to Raph Graybill 2020 Montana Attorney General - General Campaign,General,NA,$360,,,,,
"Buckley, Alice  A",10/15/2020 to 11/15/2020,C5,10/27/2020,Montana Democratic Legislative Campaign Committee,,,,303 N. Ewing Street,Helena,MT,59601.0,,2,2500.0,Contribution to the Montana Democratic Legislative Campaign Committee,GN,,,,,"$2,500",,
"Buckley, Alice  A",10/15/2020 to 11/15/2020,C5,10/25/2020,Friends of Raph Graybill,,,,PO Box 2728,Great Falls,MT,59403.0,,2,360.0,Contribution of $360 to Raph Graybill 2020 Montana Attorney General - General Campaign,GN,,,,,$360,,
"Buckley, Alice  A",10/15/2020 to 11/15/2020,C5,10/29/2020,Hustle,,,,"343 Sansome St, #600",San Francisco,CA,94104.0,,2,369.2,Text banking services to reach voters who haven't yet voted ,GN,,,,Hustle ,"$369.20 for 1,846 numbers ","Making a plan to vote, ensuring people are making their voice heard and voice counted. Vote for Alice Buckley!  ",
"Buckley, Alice  A",10/15/2020 to 11/15/2020,C5,10/30/2020,Shane Morigeau for State Auditor,,,,PO Box 1733,Missoula,MT,59806.0,,2,360.0,Contribution to Shane Morigeau General Campaign for State of Montana Auditor,GN,,,,,$360.00,,
