Candidate,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Expenditure Type,Amount,Purpose,Election Type,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment
"Ellis, Janet",06/25/2015 to 04/28/2016,C5,02/16/2016,USPS,,,,500 North Last Chance Gulch,Helena,MT,59601.0,,2,147.0,Stamps,GN,,,,
"Ellis, Janet",06/25/2015 to 04/28/2016,C5,02/23/2016,ActBlue,,,,366 Summer Street,Somerville,MA,2144.0,,2,3.95,ActBLUE fees (online contribution service),GN,,,,
"Ellis, Janet",06/25/2015 to 04/28/2016,C5,02/22/2016,ActBlue,,,,366 Summer Street,Somerville,MA,2144.0,,2,3.96,ActBLUE fees (online contribution service),GN,,,,
"Greef, Edward  E.",11/29/2016 to 12/28/2016,C5,12/11/2016,Travelers Rest Preservation and Heritage Assoc.,,,,PO box 995,Lolo,MT,59847.0,,2,100.0,Donation - maintenance and preservation of historical site        ,GN,,,,
"Greef, Edward  E.",11/29/2016 to 12/28/2016,C5,12/11/2016,Farmers Employee & Agent PAC,,,,"1715 Reserve ST, Suite K",Missoula,MT,59801.0,,2,20.0,contribution refund - over limit,GN,,,,
"Greef, Edward  E.",11/29/2016 to 12/28/2016,C5,12/28/2016,,Ed ,,Greef ,PO Box 1327,Florece,MT,59833.0,,2,863.83,1481 miles @ .54 and 64.08 office supplies  ,GN,,,,
"Greef, Edward  E.",11/29/2016 to 12/28/2016,C5,12/20/2016,Bike/Walk Montana ,,,,PO Box 584,Helena,MT,59601.0,,2,210.0,Donation and membership ,GN,,,,
"Greef, Edward  E.",10/28/2016 to 11/28/2016,C5,11/08/2016,Bike/Walk Montana ,,,,PO Box 584,Helena,MT,59601.0,,2,150.0,legislative support,GN,,,,
"Greef, Edward  E.",10/28/2016 to 11/28/2016,C5,11/16/2016,MT GOP,,,,PO Box 935 Helena,Helena,MT,59624.0,,2,80.0,Legislators  Dinner,GN,,,,
"Greef, Edward  E.",10/28/2016 to 11/28/2016,C5,11/14/2016,Legislative Services,,,,P.O. box 201706,Helena,MT,59701.0,,2,30.0,Legislators dinner   ,GN,,,,
"Greef, Edward  E.",10/28/2016 to 11/28/2016,C5,11/16/2016,Avon Cafe,,,,po box 306      Hwy 12 West,Avon,MT,59713.0,,2,18.45,Helena trip dinner for 2    ,GN,,,,
"Greef, Edward  E.",10/28/2016 to 11/28/2016,C5,11/09/2016,Glen's Cafe,,,,,,,,,2,44.1,LUNCH FOR SIGN CREW,GN,,,,
"Greef, Edward  E.",10/28/2016 to 11/28/2016,C5,11/11/2016,Bitterroot Star  ,,,,215 Main St,Stevensville,MT,59870.0,,2,259.75,NEWSPAPER AD,GN,,,,
"Greef, Edward  E.",10/28/2016 to 11/28/2016,C5,10/31/2016,Tire -  Rama Missoula Brooks,,,,3841 Brooks St,Missoula,MT,59804.0,,2,125.0,maintainence utility trailer for sign hauling ,GN,,,,
"Greef, Edward  E.",10/28/2016 to 11/28/2016,C5,11/27/2016,,Ed ,,Greef ,PO Box 1327,Florece,MT,59833.0,,2,677.16,reimburse expenses for legislative meetings in county plus 1254 miles at .54    ,GN,,,,
"Greef, Edward  E.",10/04/2016 to 10/27/2016,C5,10/07/2016,The Directory,,,,3106 W. Broadway,Missoula,MT,59808.0,,2,692.97,absentee voter mailing ,GN,,,,
"Greef, Edward  E.",10/04/2016 to 10/27/2016,C5,10/07/2016,Ravalli Republic,,,,232 W. Main St.,Hamilton,MT,59840.0,,2,129.0,newspaper ad in election tab  ,GN,,,,
"Greef, Edward  E.",10/04/2016 to 10/27/2016,C5,10/25/2016,The Directory,,,,3106 W. Broadway,Missoula,MT,59808.0,,2,594.91,MAILING,GN,,,,
"Greef, Edward  E.",10/04/2016 to 10/27/2016,C5,10/27/2016,,Ed ,,Greef ,PO Box 1327,Florece,MT,59833.0,,2,278.98,"reimburse credit card charge The Directory for extra mailing, plus 410 mi @.54",GN,,,,
"Greef, Edward  E.",10/04/2016 to 10/27/2016,C5,10/27/2016,Bitterroot Star  ,,,,215 Main St,Stevensville,MT,59870.0,,2,560.0,CAMPAIGN ADS,GN,,,,
"Greef, Edward  E.",10/04/2016 to 10/27/2016,C5,10/27/2016,USPS,,,,268 Holloway Ln,Florence,MT,59833.0,,2,141.0,STAMPS - 3 rolls - absentee mailers  ,GN,,,,
"Greef, Edward  E.",10/04/2016 to 10/27/2016,C5,10/17/2016,,Ed ,,Greef ,PO Box 1327,Florece,MT,59833.0,,2,141.7,"Reimburse for mileage from Oct 5 to Oct 17, 255 mi @ .54 plus postage of 4.10",GN,,,,
"Greef, Edward  E.",10/04/2016 to 10/27/2016,C5,10/11/2016,The Weekly Standard,,,,"1152 15th St, NW, Suite 200","Washington, ",DC,20005.0,,2,28.0,Subscription - The Weekly Standard  ,GN,,,,
"Greef, Edward  E.",06/27/2016 to 10/03/2016,C5,08/03/2016,Stevensville Civic Club,,,,PO Box 676,Stevensville,MT,59870.0,,2,10.0,PARADE ENTRY,PM,,,,
"Greef, Edward  E.",06/27/2016 to 10/03/2016,C5,08/09/2016,,Edward  ,,Greef,PO Box 1327,"Florence, ",MT,59833.0,,2,170.0,reimburse $35 for Chamber of Commerce and $135 for accumulated mileage,GN,,,,
"Greef, Edward  E.",06/27/2016 to 10/03/2016,C5,07/08/2016,,Edward  ,,Greef,PO Box 1327,"Florence, ",MT,59833.0,,2,189.0,reimburse for GOP convention expenses,GN,,,,
"Greef, Edward  E.",06/27/2016 to 10/03/2016,C5,08/19/2016,Missoula Copy,,,,2304 McDonald Ave,Missoula,MT,59801.0,,2,500.0,design and print mailer plus 1 banner ,GN,,,,
"Greef, Edward  E.",06/27/2016 to 10/03/2016,C5,08/11/2016,,SHARON,,DIBRITO,4765 CAROLIN LN,FLORENCE,MT,59833.0,,2,25.0,donation fund raising Missoula Symphony  ,GN,,,,
"Greef, Edward  E.",06/27/2016 to 10/03/2016,C5,08/11/2016,RCRCC,,,,313 Kootenai Rd,Stevensville,MT,59870.0,,2,70.0,RCRCC BBQ Event,GN,,,,
"Greef, Edward  E.",06/27/2016 to 10/03/2016,C5,08/30/2016,Montana Sportsmen for Fish & Wildlife,,,,PO Box 2243,Missoula,MT,59806.0,,2,35.0,Membership Fee,GN,,,,
"Greef, Edward  E.",06/27/2016 to 10/03/2016,C5,08/30/2016,Bike/Walk Montana ,,,,PO Box 584,Helena,MT,59601.0,,2,50.0,Donation ,GN,,,,
"Greef, Edward  E.",06/27/2016 to 10/03/2016,C5,09/17/2016,Glenn's Cafe,,,,157 Long Ave,Florence,MT,59833.0,,2,22.9,constituent lunch - Kent Miller  ,GN,,,,
"Greef, Edward  E.",06/27/2016 to 10/03/2016,C5,09/30/2016,,Ed ,,Greef ,PO Box 1327,Florence,MT,59833.0,,2,376.4,"re-imburse out of pocket expenses, 1 lunch plus 650 miles @ .54  ",GN,,,,
"Greef, Edward  E.",06/27/2016 to 10/03/2016,C5,09/30/2016,,Ed ,,Greef ,PO Box 1327,Florece,MT,59833.0,,2,400.0,re-imburse cc used for Missoula Copy - campaign banner  ,GN,,,,
"Greef, Edward  E.",06/27/2016 to 10/03/2016,C5,09/19/2016,Morning Star Caffeine & Cuisine,,,,308 Main St,Stevensville,MT,59870.0,,2,20.69,sign installing - lunch with Kent Miller   ,GN,,,,
"Greef, Edward  E.",06/27/2016 to 10/03/2016,C5,09/17/2016,Ace Home & Ranch Center,,,,4054 Eastside Highway,Stevensville,MT,59870.0,,2,32.47,sign installing material - zip ties and wire  ,GN,,,,
"Greef, Edward  E.",06/27/2016 to 10/03/2016,C5,10/03/2016,Ravalli County Clerk & Recorder,,,,215 So 4th St Suite C,Hamilton,MT,59840.0,,2,20.0,fee for Absentee ballot voters list,GN,,,,
"Greef, Edward  E.",05/21/2016 to 06/26/2016,C5,06/25/2016,MT GOP,,,,PO Box 935 Helena,Helena,MT,59624.0,,2,75.0,GOP Platform Convention Registration ,GN,,,,
"Greef, Edward  E.",05/03/2016 to 05/20/2016,C5,05/11/2016,Morningstar Caffeine & Cuisine,,,,308 Main St,Stevensville,MT,59870.0,,2,21.5,lunch with Kent Miller helping put up campaign signs,GN,,,,
"Greef, Edward  E.",05/03/2016 to 05/20/2016,C5,05/20/2016,CJ's Den,,,,324 Main St,Stevensville,MT,59870.0,,2,22.75,"lunch constitute, land solutions discussion   ",GN,,,,
"Greef, Edward  E.",05/03/2016 to 05/20/2016,C5,05/15/2016,,Ed ,,Greef,PO Box 1327,Florence,MT,59833.0,,2,129.0,re-imburse for campaign ad in Ravalli Republic   ,GN,,,,
"Greef, Edward  E.",05/03/2016 to 05/20/2016,C5,05/15/2016,,Ed ,,Greef,PO Box 1327,Florence,MT,59833.0,,2,189.0,reimburse mileage expenses ,GN,,,,
"Greef, Edward  E.",10/01/2015 to 05/02/2016,C5,01/06/2016,USPS,,,,268 Holloway Ln,Florence,MT,59833.0,,2,36.1,stamps and postage for package,GN,,,,
"Greef, Edward  E.",10/01/2015 to 05/02/2016,C5,01/18/2016,,Ed,,Greef,PO Box 1327,Florence,MT,59833.0,,2,347.0,Reimburse travel and hotel Chamber of commerce reception - Helena   ,GN,,,,
"Greef, Edward  E.",10/01/2015 to 05/02/2016,C5,01/18/2016,National Review ,,,,PO Box 433015,Palm Coast,FL,32143.0,,2,99.0,Subscription - National Review magazine,GN,,,,
"Greef, Edward  E.",10/01/2015 to 05/02/2016,C5,12/12/2015,Western Data Recovery,,,,312 Oerti Ln,Hamilton,MT,59840.0,,2,80.0,Computer Repair,GN,,,,
"Greef, Edward  E.",10/01/2015 to 05/02/2016,C5,01/04/2016,,Ed,,Greef,PO Box 1327,Florence,MT,59833.0,,2,50.2,"reimburse stamps - Florence, Mt ",GN,,,,
"Greef, Edward  E.",10/01/2015 to 05/02/2016,C5,02/16/2016,Bitterroot Trail Alliance,,,,4765 Carolin Lane,Florence,MT,59833.0,,2,100.0,advocacy group fund raising for maintenance of paved bike trail in Bitterroot   ,GN,,,,
"Greef, Edward  E.",10/01/2015 to 05/02/2016,C5,02/18/2016,,Edward  ,,Greef,PO Box 1327,"Florence, ",MT,59833.0,,2,279.4,"re-imburse for mileage,Jan 5 thru Feb 18, 460 mi @.54 and 3 meals total 31.00",GN,,,,
"Greef, Edward  E.",10/01/2015 to 05/02/2016,C5,02/20/2016,Walmart,,,,4000 Hwy 93 S,Missoula,MT,59804.0,,2,101.88,OFFICE SUPPLIES  - printer ink   ,GN,,,,
"Greef, Edward  E.",10/01/2015 to 05/02/2016,C5,02/29/2016,USPS,,,,268 Holloway Ln,Florence,MT,59833.0,,2,52.16,stamps and mailings   ,GN,,,,
"Greef, Edward  E.",10/01/2015 to 05/02/2016,C5,02/22/2016,Traveler's Rest Preservation & Heritage Assoc.,,,,PO Box ,Lolo,MT,59847.0,,2,40.0,Donation for preservation and heritage fund raising    ,GN,,,,
"Greef, Edward  E.",10/01/2015 to 05/02/2016,C5,02/22/2016,American Legislative Exchange Council ,,,,2900 Crystal Drive - Suite 600,Arlington,VA,22202.0,,2,100.0,Membership Fee,GN,,,,
"Greef, Edward  E.",10/01/2015 to 05/02/2016,C5,03/25/2016,,Edward  ,,Greef,PO Box 1327,"Florence, ",MT,59833.0,,2,189.5,"RE-IMBURSE FOR out of pocket expenditures, 175 miles and 1 lunch   ",GN,,,,
"Greef, Edward  E.",10/01/2015 to 05/02/2016,C5,03/30/2016,Montana Historical Society ,,,,225 N Roberts St,Helena,MT,59620.0,,2,70.0,Membership Fee,GN,,,,
"Greef, Edward  E.",10/01/2015 to 05/02/2016,C5,03/18/2016,Bitterroot North Valley Pachyderm,,,,Hwy 93 N,Stevensville,MT,59870.0,,2,50.0,Annual Dues,GN,,,,
"Greef, Edward  E.",10/01/2015 to 05/02/2016,C5,01/05/2016,,Ed ,,Greef,PO Box 1327,Florence,MT,59833.0,,2,52.2,re-imburse stamps,GN,,,,
"Greef, Edward  E.",10/01/2015 to 05/02/2016,C5,02/02/2016,Montana Land Surveyors,,,,101 Jensen Rd,Columbia Falls,MT,59912.0,,2,160.0,PAC return   ,GN,,,,
"Greef, Edward  E.",10/01/2015 to 05/02/2016,C5,04/27/2016,Bike/Walk Montana,,,,PO Box 584,Helena,MT,59624.0,,2,115.0,Conference Registration Fee,GN,,,,
"Funk, Martha (Moffie)  G.",03/06/2017 to 09/01/2017,C5,05/01/2017,US Postal Service,,,,500 N. Last Chance Gulch,Helena,MT,59601.0,,2,78.4,Postage stamps,GN,,,,
"Funk, Martha (Moffie)  G.",03/06/2017 to 09/01/2017,C5,08/02/2017,US Postal Service,,,,500 N. Last Chance Gulch,Helena,MT,59601.0,,2,112.0,Postal Box Rental,GN,,,,
"Funk, Martha (Moffie)  G.",03/06/2017 to 09/01/2017,C5,08/11/2017,MDLCC,,,,303 N. Ewing,Helena,MT,59601.0,,2,103.59,Contribution expense,GN,,,,
"Funk, Martha (Moffie)  G.",03/06/2017 to 09/01/2017,C5,05/09/2017,GoDaddy,,,,14455 N. Hayden Road,Scottsdale,AZ,85260.0,,2,50.32,Campaign website expense,GN,,,,
"Funk, Martha (Moffie)  G.",11/28/2016 to 03/05/2017,C5,12/01/2016,Mailing Technical Services,,,,850 S 27th Street,Billings,MT,59101.0,,2,1621.4,Campaign literature mailing expense (4140 pieces),GN,,,,
"Funk, Martha (Moffie)  G.",11/28/2016 to 03/05/2017,C5,12/01/2016,Helena Industries,,,,1325 Helena Ave.,Helena,MT,59601.0,,2,100.0,Contribution,GN,,,,
"Funk, Martha (Moffie)  G.",11/28/2016 to 03/05/2017,C5,12/31/2016,Awareness Network,,,,1031 Broadway,Helena,MT,59601.0,,2,150.0,Contribution,GN,,,,
"Funk, Martha (Moffie)  G.",11/28/2016 to 03/05/2017,C5,01/01/2017,MHRN,,,,P.O. Box 1509,Helena,MT,59624.0,,2,100.0,Contribution,GN,,,,
"Funk, Martha (Moffie)  G.",11/28/2016 to 03/05/2017,C5,01/01/2017,Food Share,,,,1616 Lewis,Helena,MT,59601.0,,2,150.0,Contribution,GN,,,,
"Funk, Martha (Moffie)  G.",11/28/2016 to 03/05/2017,C5,01/01/2017,Pad for Paws,,,,PO Box 287,Helena,MT,59601.0,,2,50.0,Contribution,GN,,,,
"Funk, Martha (Moffie)  G.",10/23/2016 to 11/27/2016,C5,10/31/2016,Build MT PAC,,,,810 Hialeah Court,Helena,MT,59601.0,,2,500.0,Contribution expense,GN,,,,
"Funk, Martha (Moffie)  G.",10/23/2016 to 11/27/2016,C5,10/31/2016,Build MT PAC,,,,810 Hialeah Court,Helena,MT,59601.0,,2,500.0,Contribution expense,GN,,,,
"Funk, Martha (Moffie)  G.",10/23/2016 to 11/27/2016,C5,10/31/2016,,Denise,M,Juneau,PO Box 223,Helena,MT,59601.0,,2,150.0,Political Contribution,GN,,,,
"Funk, Martha (Moffie)  G.",10/23/2016 to 11/27/2016,C5,11/17/2016,The Billings Times,,,,	2919 Montana Avenue,Billings,MT,59101.0,,2,1937.28,"Campaign flyers expense (6054 total, 2 mailings)",GN,,,,
"Funk, Martha (Moffie)  G.",09/30/2016 to 10/22/2016,C5,10/22/2016,,Steve,,Bullock,P O Box 7676,Helena,MT,59604.0,,2,150.0,Political Contribution Expense,GN,,,,
"Funk, Martha (Moffie)  G.",06/23/2016 to 09/29/2016,C5,06/29/2016,MDLCC,,,,303 N. Ewing,Helena,MT,59601.0,,2,500.0,Contribution expense,GN,,,,
"Funk, Martha (Moffie)  G.",06/23/2016 to 09/29/2016,C5,07/11/2016,MDLCC,,,,303 N. Ewing,Helena,MT,59601.0,,2,200.0,Contribution expense,GN,,,,
"Funk, Martha (Moffie)  G.",06/23/2016 to 09/29/2016,C5,07/21/2016,,Denise,M,Juneau,PO Box 223,Helena,MT,59601.0,,2,250.0,Contribution expense,GN,,,,
"Funk, Martha (Moffie)  G.",06/23/2016 to 09/29/2016,C5,08/28/2016,,Steve,,Bullock,P O Box 7676,Helena,MT,59604.0,,2,200.0,Contribution expense,GN,,,,
"Funk, Martha (Moffie)  G.",06/23/2016 to 09/29/2016,C5,08/17/2016,,Dirk,,Sandefur,PO Box 1932,Great Falls,MT,59403.0,,2,100.0,Contribution expense,GN,,,,
"Funk, Martha (Moffie)  G.",06/23/2016 to 09/29/2016,C5,08/17/2016,,Dee Ann,G,Cooney,713 Pyrite Ct PO Box 7775,Helena,MT,59601.0,5877.0,2,100.0,Contribution expense,GN,,,,
"Funk, Martha (Moffie)  G.",06/23/2016 to 09/29/2016,C5,08/28/2016,,Monica,J,Lindeen,2609 Gold Rush,Helena,MT,59601.0,,2,100.0,Contribution expense,GN,,,,
"Funk, Martha (Moffie)  G.",06/23/2016 to 09/29/2016,C5,09/15/2016,Lewis and Clark Democratic Central Committee,,,,P.O. Box 95,Helena,MT,59624.0,,2,60.0,Contribution expense,GN,,,,
"Funk, Martha (Moffie)  G.",06/23/2016 to 09/29/2016,C5,09/29/2016,Element L Design,,,,2675 Cody Drive,East Helena,MT,59635.0,,2,425.0,Campaign Materials Expense,GN,,,,
"Funk, Martha (Moffie)  G.",06/23/2016 to 09/29/2016,C5,08/03/2016,,Melissa,,Romano,P.O. Box 6312,Helena,MT,59604.0,,2,150.0,Contribution expense,GN,,,,
"Funk, Martha (Moffie)  G.",06/23/2016 to 09/29/2016,C5,08/17/2016,,Jessica,L,Karjala,6125 Masters Blvd,Billings,MT,59106.0,,2,50.0,Contribution expense,GN,,,,
"Funk, Martha (Moffie)  G.",06/23/2016 to 09/29/2016,C5,08/17/2016,US Postal Service,,,,500 N. Last Chance Gulch,Helena,MT,59601.0,,2,102.0,Postage stamps,GN,,,,
"Funk, Martha (Moffie)  G.",06/23/2016 to 09/29/2016,C5,08/17/2016,,Pat,,Noonan,PO Box 90,Ramsay,MT,59748.0,,2,50.0,Contribution expense,GN,,,,
"Funk, Martha (Moffie)  G.",06/23/2016 to 09/29/2016,C5,08/28/2016,MDLCC,,,,303 N. Ewing,Helena,MT,59601.0,,2,200.0,Contribution expense,GN,,,,
"Funk, Martha (Moffie)  G.",06/23/2016 to 09/29/2016,C5,09/08/2016,,Mary Ann,,Dunwell,2520 Lookout Cir,Helena,MT,59601.0,5615.0,2,50.0,Contribution expense,GN,,,,
"Funk, Martha (Moffie)  G.",06/23/2016 to 09/29/2016,C5,09/13/2016,,Sabrina,,Steketee,PO Box 286,Boulder,MT,59632.0,,2,100.0,Contribution expense,GN,,,,
"Funk, Martha (Moffie)  G.",06/23/2016 to 09/29/2016,C5,09/15/2016,,Shane,,Morgieau,PO Box 7552,Missoula,MT,59807.0,,2,100.0,Contribution expense,GN,,,,
"Funk, Martha (Moffie)  G.",05/22/2016 to 06/22/2016,C5,06/02/2016,,Stephen,C,Bullock,PO Box 7676,Helena,MT,59604.0,,2,150.0,Political Contribution for Bullock for Governor Campaign,GN,,,,
"Funk, Martha (Moffie)  G.",05/22/2016 to 06/22/2016,C5,06/02/2016,,Zach,J,Brown,503 S Willson,Bozeman,MT,59715.0,,2,170.0,Political Contribution for Zach Brown for Legislature,GN,,,,
"Funk, Martha (Moffie)  G.",05/22/2016 to 06/22/2016,C5,06/02/2016,Montana Democratic Party,,,,"303 N, Ewing",Helena,MT,59601.0,,2,200.0,Political Contribution,GN,,,,
"Funk, Martha (Moffie)  G.",05/22/2016 to 06/22/2016,C5,06/15/2016,,Jesse,A,Laslovich,4910 Smallwood Ct ,Helena,MT,59601.0,6708.0,2,300.0,Political Contribution for Montanans for Laslovich for Montana State Auditor,GN,,,,
"Funk, Martha (Moffie)  G.",05/22/2016 to 06/22/2016,C5,06/21/2016,,Monica,J,Lindeen,2609 Gold Rush,Helena,MT,59601.0,,2,50.0,Political Contribution for Friends of Monica J. Lindeen for Montana Secretary of State,GN,,,,
"Funk, Martha (Moffie)  G.",04/29/2016 to 05/21/2016,C5,05/03/2016,,Denise,M,Juneau,PO Box 223,Helena,MT,59601.0,,2,250.0,Political Contribution,GN,,,,
"Funk, Martha (Moffie)  G.",04/29/2016 to 05/21/2016,C5,05/16/2016,US Postal Service,,,,500 N. Last Chance Gulch,Helena,MT,59601.0,,2,94.0,Postage stamps,GN,,,,
"Funk, Martha (Moffie)  G.",04/29/2016 to 05/21/2016,C5,05/11/2016,Lewis & Clark Democratic Central Committee,,,,PO Box 2238,Helena,MT,59635.0,,2,50.0,Political Contributioin,GN,,,,
"Funk, Martha (Moffie)  G.",08/01/2015 to 04/28/2016,C5,01/15/2016,ActBlue,,,,366 Summer Street,Somerville,MA,2144.0,,2,6.72,Transaction processing fee,GN,,,,
"Funk, Martha (Moffie)  G.",08/01/2015 to 04/28/2016,C5,09/30/2015,ActBlue,,,,366 Summer Street,Somerville,MA,2144.0,,2,5.14,Transaction processing fee,GN,,,,
"Funk, Martha (Moffie)  G.",08/01/2015 to 04/28/2016,C5,08/28/2015,ActBlue,,,,366 Summer Street,Somerville,MA,2144.0,,2,6.72,Transaction Processing fee,GN,,,,
"Funk, Martha (Moffie)  G.",08/01/2015 to 04/28/2016,C5,09/03/2015,ActBlue,,,,366 Summer Street,Somerville,MA,2144.0,,2,0.99,Transaction processing fee,GN,,,,
"Funk, Martha (Moffie)  G.",08/01/2015 to 04/28/2016,C5,08/30/2015,ActBlue,,,,366 Summer Street,Somerville,MA,2144.0,,2,49.02,Transaction processing fee,GN,,,,
"Funk, Martha (Moffie)  G.",08/01/2015 to 04/28/2016,C5,09/06/2015,ActBlue,,,,366 Summer Street,Somerville,MA,2144.0,,2,6.72,Transaction processing fee,GN,,,,
"Funk, Martha (Moffie)  G.",08/01/2015 to 04/28/2016,C5,01/10/2016,ActBlue,,,,366 Summer Street,Somerville,MA,2144.0,,2,8.7,Transaction processing fee,GN,,,,
"Funk, Martha (Moffie)  G.",08/01/2015 to 04/28/2016,C5,04/24/2016,,"Chris ""Shoots""",,Veis,129 Ardmore Dr.,Billings,MT,59102.0,,2,170.0,Political contribution,GN,,,,
"Funk, Martha (Moffie)  G.",08/01/2015 to 04/28/2016,C5,04/24/2016,,Laurie,,Bishop,211 S. Yellowstone St.,Livingston,MT,59047.0,,2,170.0,Political Contribution,GN,,,,
"Funk, Martha (Moffie)  G.",08/01/2015 to 04/28/2016,C5,04/24/2016,,Chris,R,Goodridge,440 Clark Avenue,Billings,MT,59101.0,,2,170.0,Political Contribution,GN,,,,
"Pease-Lopez, Carolyn",10/28/2016 to 11/28/2016,C5,11/19/2016,Costco,,,,2290 King Ave,Billings,MT,59102.0,,2,24.0,Gasoline & mileage for campaigning in the district,GN,,,,
"Pease-Lopez, Carolyn",10/28/2016 to 11/28/2016,C5,10/28/2016,Costco,,,,2290 King Ave,Billings,MT,59102.0,,2,75.64,Postage and office supplies,GN,,,,
"Pease-Lopez, Carolyn",10/28/2016 to 11/28/2016,C5,11/08/2016,,Tilton,,Old Bull,P.O. Box 691,Crow Agency,MT,59022.0,,2,500.0,"Town Crier Services, to get out the vote Crow Agency and Lodge Grass, Nov 2,3, & 8",GN,,,,
"Pease-Lopez, Carolyn",10/28/2016 to 11/28/2016,C5,11/26/2016,MDLCC,,,,PO Box 802,Helena,MT,59624.0,,2,1745.82,Donation,GN,,,,
"Pease-Lopez, Carolyn",10/28/2016 to 11/28/2016,C5,10/28/2016,Office Depot,,,,2800 King Ave. West,Billings,MT,59101.0,,2,44.98,Office supplies,GN,,,,
"Pease-Lopez, Carolyn",10/28/2016 to 11/28/2016,C5,10/30/2016,Powder River Examiner,,,,P.O. Box 328,Broadus,MT,59317.0,,2,314.75,Newspaper campaign ad one week,GN,,,,
"Pease-Lopez, Carolyn",10/28/2016 to 11/28/2016,C5,10/28/2016,Costco,,,,2290 King Ave,Billings,MT,59102.0,,2,30.55,"Gasoline for campaign travel, hanging signs, etc.",GN,,,,
"Pease-Lopez, Carolyn",10/28/2016 to 11/28/2016,C5,11/26/2016,MT Human Rights Network,,,,P.O. Box 1509,Helena,MT,59624.0,,2,2000.0,Donation,GN,,,,
"Pease-Lopez, Carolyn",10/04/2016 to 10/27/2016,C5,10/16/2016,3 G's Store,,,,1425 HWY 87 East,Billings,MT,59101.0,,2,25.9,GAS FOR CAMPAIGN ACTIVITY,GN,,,,
"Pease-Lopez, Carolyn",10/04/2016 to 10/27/2016,C5,10/07/2016,3 G's Store,,,,1425 HWY 87 East,Billings,MT,59101.0,,2,35.7,GAS FOR CAMPAIGN ACTIVITY,GN,,,,
"Pease-Lopez, Carolyn",10/04/2016 to 10/27/2016,C5,10/07/2016,3 G's Store,,,,1425 HWY 87 East,Billings,MT,59101.0,,2,35.7,GAS FOR CAMPAIGN ACTIVITY,GN,,,,
"Pease-Lopez, Carolyn",10/04/2016 to 10/27/2016,C5,10/22/2016,Target,,,,323 Lake Elmo Drive,Billings,MT,59105.0,,2,7.46,Campaign Office Supplies,GN,,,,
"Pease-Lopez, Carolyn",10/04/2016 to 10/27/2016,C5,10/18/2016,Casey's Corner Store,,,,2816 Old Hardin Rd,Billings,MT,59101.0,,2,23.5,GAS FOR CAMPAIGN ACTIVITY,GN,,,,
"Pease-Lopez, Carolyn",10/04/2016 to 10/27/2016,C5,10/25/2016,,Denise,M,Juneau,PO Box 223,Helena,MT,59601.0,,2,150.0,Campaign Contribution,GN,,,,
"Pease-Lopez, Carolyn",10/04/2016 to 10/27/2016,C5,10/26/2016,,Steve,,Bullock,P O Box 7676,Helena,MT,59604.0,,2,150.0,CAMPAIGN CONTRIBUTION - Governor Bullock,GN,,,,
"Pease-Lopez, Carolyn",10/04/2016 to 10/27/2016,C5,10/26/2016,Crow Nation Express,,,,42 Hospital Loop,Crow Agency,MT,59022.0,,2,40.25,GAS FOR CAMPAIGN ACTIVITY,GN,,,,
"Pease-Lopez, Carolyn",10/04/2016 to 10/27/2016,C5,10/12/2016,Billings Gazette,,,,401 N Broadway,Billings,MT,59101.0,,2,687.0,Campaign Ad,GN,,,,
"Pease-Lopez, Carolyn",10/04/2016 to 10/27/2016,C5,10/19/2016,Costco,,,,2290 King Ave,Billings,MT,59102.0,,2,28.75,GAS FOR CAMPAIGN ACTIVITY,GN,,,,
"Pease-Lopez, Carolyn",10/04/2016 to 10/27/2016,C5,10/14/2016,"Original Briefs, The",,,,320 Center Ave.,Hardin,MT,59034.0,,2,190.0,1 week newspaper Ad,GN,,,,
"Pease-Lopez, Carolyn",10/04/2016 to 10/27/2016,C5,10/14/2016,Big Horn County News,,,,PO Box 926,Hardin,MT,59034.0,,2,279.0,"NEWSPAPER AD, one time",GN,,,,
"Pease-Lopez, Carolyn",10/04/2016 to 10/27/2016,C5,10/12/2016,Artcraft Printers,,,,2001 1st Ave N,Billings,MT,59103.0,,2,746.0,Print 3000 Postcards,GN,,,,
"Pease-Lopez, Carolyn",10/04/2016 to 10/27/2016,C5,10/05/2016,COR Enterprises,,,,,Billings,MT,,,2,416.43,Mailing  1200 postcards,GN,,,,
"Pease-Lopez, Carolyn",10/04/2016 to 10/27/2016,C5,10/21/2016,COR Enterprises,,,,,Billings,MT,,,2,865.04,Mailing 2922 Postcards,GN,,,,
"Pease-Lopez, Carolyn",10/04/2016 to 10/27/2016,C5,10/26/2016,COR Enterprises,,,,,Billings,MT,,,2,162.38,Mailing 345 Postcards ,GN,,,,
"Pease-Lopez, Carolyn",06/26/2016 to 10/03/2016,C5,09/21/2016,Billings Gazette,,,,401 N Broadway,Billings,MT,59101.0,,2,687.0,Campaign Ads,GN,,,,
"Pease-Lopez, Carolyn",06/26/2016 to 10/03/2016,C5,09/06/2016,,Jennifer,M,Gross,PO Box 30821,Billings,MT,59107.0,,2,170.0,Campaign Contibution,GN,,,,
